event_id,dept_id,risk_type,severity,date
17857,105,Process Failure,Low,2024-10-19
17858,102,Fraud Alert,Low,2024-05-19
17859,105,Process Failure,Critical,2024-02-14
17860,103,Compliance Breach,Medium,2024-04-19
17861,105,Process Failure,Medium,2024-03-24
17862,102,Process Failure,Low,2024-03-17
17863,101,Process Failure,Low,2024-09-21
17864,104,Process Failure,High,2024-08-16
17865,103,Compliance Breach,Medium,2024-12-14
17866,102,Compliance Breach,Critical,2024-02-12
17867,102,Fraud Alert,Medium,2024-07-26
17868,104,System Downtime,Critical,2024-05-03
17869,104,Process Failure,High,2024-12-16
17870,104,Process Failure,Low,2024-05-17
17871,103,Fraud Alert,High,2024-03-31
17872,102,Process Failure,Medium,2024-02-22
17873,104,Compliance Breach,High,2024-01-26
17874,101,Compliance Breach,Medium,2024-12-26
17875,102,Fraud Alert,Low,2024-08-26
17876,104,Compliance Breach,Low,2024-02-27
17877,102,Compliance Breach,High,2024-12-21
17878,101,Process Failure,Critical,2024-08-14
17879,101,System Downtime,Low,2024-06-25
17880,102,System Downtime,Critical,2024-03-20
17881,104,Compliance Breach,High,2024-09-05
17882,104,Fraud Alert,Medium,2024-05-12
17883,103,Compliance Breach,Low,2024-11-13
17884,104,System Downtime,Medium,2024-07-11
17885,103,Fraud Alert,High,2024-06-22
17886,101,Compliance Breach,Low,2024-09-13
17887,103,Fraud Alert,Medium,2024-01-20
17888,102,Process Failure,High,2024-07-14
17889,105,Compliance Breach,Critical,2024-12-25
17890,105,Process Failure,Medium,2024-09-04
17891,104,Compliance Breach,Medium,2024-10-22
17892,102,Fraud Alert,Medium,2024-10-05
17893,101,Process Failure,Critical,2024-04-26
17894,101,System Downtime,Low,2024-04-12
17895,103,System Downtime,High,2024-07-29
17896,101,Fraud Alert,Medium,2024-09-06
17897,102,Fraud Alert,High,2024-01-07
17898,103,Process Failure,Medium,2024-10-23
17899,104,System Downtime,Critical,2024-02-10
17900,101,Compliance Breach,Critical,2024-03-28
17901,104,Fraud Alert,High,2024-10-26
17902,101,System Downtime,Critical,2024-12-01
17903,101,Process Failure,High,2024-01-10
17904,105,Compliance Breach,Critical,2024-10-27
17905,105,Compliance Breach,Critical,2024-01-27
17906,104,Compliance Breach,Critical,2024-12-01
17907,103,Fraud Alert,Critical,2024-12-14
17908,105,System Downtime,Medium,2024-02-03
17909,104,Process Failure,Medium,2024-07-31
17910,102,System Downtime,Low,2024-04-08
17911,103,Compliance Breach,Medium,2024-10-10
17912,103,System Downtime,Low,2024-08-14
17913,104,Process Failure,Critical,2024-06-01
17914,104,Compliance Breach,High,2024-07-15
17915,102,Process Failure,Medium,2024-06-22
17916,105,Fraud Alert,Critical,2024-10-12
17917,104,Process Failure,High,2024-04-25
17918,105,Fraud Alert,Critical,2024-06-02
17919,103,System Downtime,Critical,2024-11-16
17920,103,Process Failure,Medium,2024-08-27
17921,101,Fraud Alert,Medium,2024-11-12
17922,103,System Downtime,Medium,2024-02-08
17923,104,Compliance Breach,Medium,2024-07-16
17924,103,System Downtime,Low,2024-04-19
17925,101,Compliance Breach,Low,2024-09-23
17926,102,Compliance Breach,Critical,2024-05-25
17927,101,Compliance Breach,Medium,2024-01-15
17928,105,Process Failure,Medium,2024-06-30
17929,101,Compliance Breach,Critical,2024-05-02
17930,103,Compliance Breach,Low,2024-04-14
17931,104,Process Failure,Medium,2024-12-12
17932,102,Process Failure,Low,2024-01-24
17933,103,Compliance Breach,Low,2024-02-23
17934,102,Fraud Alert,Medium,2024-03-01
17935,102,System Downtime,Critical,2024-10-17
17936,101,Process Failure,High,2024-03-14
17937,104,Process Failure,High,2024-10-04
17938,103,Fraud Alert,Medium,2024-09-03
17939,105,Process Failure,High,2024-12-04
17940,101,Compliance Breach,High,2024-01-13
17941,104,Process Failure,Low,2024-03-28
17942,102,Process Failure,Critical,2024-08-19
17943,104,Compliance Breach,Low,2024-07-27
17944,101,Process Failure,Low,2024-04-25
17945,105,Fraud Alert,Medium,2024-09-13
17946,104,Compliance Breach,Critical,2024-08-25
17947,101,Compliance Breach,Medium,2024-06-09
17948,103,System Downtime,High,2024-08-16
17949,102,Compliance Breach,Low,2024-11-13
17950,101,Compliance Breach,Low,2024-01-06
17951,103,Process Failure,Low,2024-06-15
17952,104,Fraud Alert,Low,2024-05-19
17953,102,Fraud Alert,Medium,2024-09-24
17954,102,Fraud Alert,Medium,2024-04-17
17955,105,Process Failure,Critical,2024-08-17
17956,103,Process Failure,Critical,2024-04-28
17957,102,Compliance Breach,Critical,2024-07-31
17958,103,System Downtime,Low,2024-09-15
17959,101,Fraud Alert,Critical,2024-11-04
17960,101,Process Failure,Critical,2024-11-28
17961,104,System Downtime,Medium,2024-11-01
17962,101,Fraud Alert,Critical,2024-05-14
17963,102,System Downtime,High,2024-08-04
17964,104,Compliance Breach,Critical,2024-04-24
17965,103,Fraud Alert,High,2024-06-23
17966,102,Process Failure,Low,2024-03-28
17967,101,Fraud Alert,High,2024-03-15
17968,104,Process Failure,High,2024-05-21
17969,101,System Downtime,Medium,2024-07-13
17970,101,Process Failure,Critical,2024-07-19
17971,101,Compliance Breach,Critical,2024-06-29
17972,102,Compliance Breach,Critical,2024-11-07
17973,105,Fraud Alert,High,2024-07-06
17974,104,Process Failure,High,2024-12-04
17975,105,Fraud Alert,Critical,2024-09-30
17976,105,Compliance Breach,Low,2024-08-01
17977,101,Fraud Alert,Critical,2024-05-29
17978,104,Process Failure,Low,2024-01-10
17979,104,Compliance Breach,Critical,2024-04-06
17980,104,System Downtime,High,2024-12-25
17981,105,Process Failure,High,2024-10-24
17982,102,Process Failure,Medium,2024-11-22
17983,102,Fraud Alert,Medium,2024-11-13
17984,102,Fraud Alert,Low,2024-01-11
17985,103,System Downtime,High,2024-08-22
17986,105,Compliance Breach,Low,2024-03-31
17987,104,Fraud Alert,Medium,2024-11-20
17988,103,System Downtime,High,2024-09-13
17989,102,Compliance Breach,Medium,2024-01-17
17990,104,Process Failure,High,2024-10-08
17991,105,Process Failure,Medium,2024-03-13
17992,102,Process Failure,Low,2024-10-16
17993,103,Fraud Alert,High,2024-08-14
17994,104,Fraud Alert,Critical,2024-10-19
17995,102,Fraud Alert,Medium,2024-07-21
17996,102,System Downtime,Medium,2024-07-20
17997,105,Process Failure,Critical,2024-02-14
17998,104,Process Failure,Medium,2024-09-14
17999,101,Fraud Alert,Low,2024-10-25
18000,102,Compliance Breach,High,2024-11-27
18001,104,Fraud Alert,High,2024-02-09
18002,103,Process Failure,Medium,2024-02-13
18003,105,System Downtime,Critical,2024-11-14
18004,102,System Downtime,Critical,2024-11-02
18005,105,Process Failure,High,2024-05-29
18006,104,Fraud Alert,Critical,2024-10-18
18007,105,System Downtime,Low,2024-06-17
18008,101,System Downtime,Medium,2024-12-06
18009,105,System Downtime,Critical,2024-02-07
18010,101,System Downtime,High,2024-09-24
18011,101,Process Failure,Critical,2024-04-24
18012,102,Fraud Alert,High,2024-07-03
18013,104,Process Failure,Critical,2024-04-16
18014,104,Compliance Breach,Low,2024-05-03
18015,104,Fraud Alert,High,2024-03-22
18016,104,Compliance Breach,High,2024-01-30
18017,103,Compliance Breach,Critical,2024-07-21
18018,104,System Downtime,Medium,2024-02-18
18019,104,Compliance Breach,Low,2024-09-10
18020,104,System Downtime,Medium,2024-10-08
18021,104,System Downtime,High,2024-10-01
18022,105,Compliance Breach,Critical,2024-12-02
18023,103,Process Failure,Medium,2024-10-13
18024,101,System Downtime,Critical,2024-12-14
18025,103,Fraud Alert,Medium,2024-07-22
18026,103,System Downtime,Low,2024-09-07
18027,103,Fraud Alert,High,2024-11-27
18028,103,Compliance Breach,High,2024-05-26
18029,103,Compliance Breach,High,2024-05-30
18030,103,Process Failure,Critical,2024-12-04
18031,105,Process Failure,Low,2024-08-24
18032,102,System Downtime,Medium,2024-03-07
18033,101,Process Failure,Medium,2024-07-25
18034,104,Compliance Breach,Low,2024-07-04
18035,101,Compliance Breach,Medium,2024-03-29
18036,104,Fraud Alert,Critical,2024-01-16
18037,104,Process Failure,Medium,2024-04-25
18038,102,System Downtime,Medium,2024-08-23
18039,102,Fraud Alert,Critical,2024-07-09
18040,105,Process Failure,High,2024-09-30
18041,103,Fraud Alert,High,2024-03-14
18042,104,Compliance Breach,Low,2024-03-08
18043,105,System Downtime,Low,2024-01-27
18044,101,Fraud Alert,Medium,2024-07-23
18045,103,System Downtime,Critical,2024-06-03
18046,102,Fraud Alert,Critical,2024-03-17
18047,104,System Downtime,Low,2024-10-30
18048,102,Fraud Alert,High,2024-08-05
18049,104,Process Failure,Low,2024-07-05
18050,102,Fraud Alert,Medium,2024-08-14
18051,104,Fraud Alert,Low,2024-01-12
18052,102,Process Failure,High,2024-05-25
18053,104,System Downtime,High,2024-12-05
18054,103,Compliance Breach,Medium,2024-10-02
18055,102,Fraud Alert,Medium,2024-09-12
18056,105,Process Failure,Medium,2024-06-27
18057,103,Compliance Breach,Low,2024-03-26
18058,101,System Downtime,Low,2024-09-07
18059,102,Process Failure,High,2024-01-04
18060,105,System Downtime,High,2024-05-19
18061,104,Process Failure,High,2024-08-17
18062,102,Process Failure,Critical,2024-07-09
18063,101,System Downtime,Low,2024-11-14
18064,105,Fraud Alert,High,2024-04-08
18065,102,Process Failure,Medium,2024-03-22
18066,101,System Downtime,Medium,2024-07-04
18067,101,Process Failure,Low,2024-06-23
18068,103,Compliance Breach,Medium,2024-06-04
18069,104,System Downtime,Medium,2024-03-16
18070,105,Fraud Alert,Low,2024-02-23
18071,104,System Downtime,High,2024-10-12
18072,105,Fraud Alert,Critical,2024-02-09
18073,104,Process Failure,Critical,2024-08-19
18074,102,Fraud Alert,Medium,2024-05-20
18075,103,Process Failure,Medium,2024-02-17
18076,101,System Downtime,Medium,2024-04-16
18077,101,System Downtime,Medium,2024-03-14
18078,105,System Downtime,High,2024-10-30
18079,105,Compliance Breach,Critical,2024-06-06
18080,105,System Downtime,Medium,2024-02-09
18081,102,Process Failure,High,2024-01-23
18082,101,Fraud Alert,Medium,2024-12-30
18083,102,System Downtime,Low,2024-09-16
18084,105,Compliance Breach,Medium,2024-07-23
18085,103,Process Failure,Critical,2024-04-07
18086,105,Compliance Breach,Critical,2024-05-22
18087,103,System Downtime,High,2024-07-12
18088,101,Fraud Alert,Low,2024-09-28
18089,103,Process Failure,Critical,2024-10-11
18090,101,Process Failure,Low,2024-06-18
18091,102,System Downtime,High,2024-01-25
18092,103,Process Failure,Low,2024-03-29
18093,104,Compliance Breach,High,2024-03-23
18094,101,Process Failure,Critical,2024-07-31
18095,103,Process Failure,High,2024-11-27
18096,102,Process Failure,Low,2024-11-27
18097,101,Compliance Breach,Medium,2024-03-25
18098,105,System Downtime,Critical,2024-10-04
18099,101,Process Failure,Critical,2024-07-10
18100,101,System Downtime,Critical,2024-05-13
18101,104,Compliance Breach,Low,2024-04-08
18102,105,System Downtime,Low,2024-07-23
18103,102,Compliance Breach,Low,2024-12-25
18104,105,Compliance Breach,Medium,2024-11-10
18105,105,Fraud Alert,Medium,2024-05-25
18106,105,System Downtime,Low,2024-04-26
18107,104,Process Failure,Medium,2024-06-18
18108,102,Process Failure,Critical,2024-07-02
18109,105,Compliance Breach,Low,2024-07-20
18110,102,Compliance Breach,Low,2024-09-25
18111,104,Process Failure,High,2024-09-23
18112,105,System Downtime,Critical,2024-12-04
18113,104,System Downtime,Low,2024-08-10
18114,104,Compliance Breach,High,2024-01-25
18115,102,System Downtime,High,2024-09-13
18116,102,Compliance Breach,Medium,2024-09-18
18117,103,Process Failure,Critical,2024-08-03
18118,104,Compliance Breach,Critical,2024-12-18
18119,105,Fraud Alert,Medium,2024-05-17
18120,103,Compliance Breach,High,2024-08-21
18121,101,Process Failure,Critical,2024-08-31
18122,102,System Downtime,Low,2024-08-26
18123,101,Compliance Breach,Medium,2024-10-25
18124,101,System Downtime,Low,2024-12-16
18125,101,Fraud Alert,Critical,2024-07-14
18126,102,Compliance Breach,Critical,2024-07-31
18127,103,Process Failure,Medium,2024-04-15
18128,102,Process Failure,High,2024-12-22
18129,105,Process Failure,Low,2024-05-30
18130,102,Compliance Breach,Low,2024-06-17
18131,102,Process Failure,Low,2024-06-15
18132,102,Process Failure,Critical,2024-11-03
18133,104,System Downtime,High,2024-01-04
18134,101,Compliance Breach,High,2024-09-16
18135,105,Fraud Alert,Medium,2024-04-25
18136,104,System Downtime,Critical,2024-06-15
18137,102,System Downtime,Critical,2024-07-22
18138,104,Process Failure,Critical,2024-09-26
18139,103,System Downtime,High,2024-08-23
18140,103,Compliance Breach,Low,2024-02-19
18141,102,Fraud Alert,Medium,2024-06-26
18142,102,Fraud Alert,Medium,2024-05-01
18143,102,Process Failure,Low,2024-12-09
18144,103,Process Failure,Medium,2024-01-08
18145,102,Fraud Alert,Critical,2024-07-29
18146,105,Process Failure,Medium,2024-03-22
18147,103,Process Failure,Critical,2024-10-19
18148,102,Compliance Breach,Medium,2024-07-13
18149,104,Process Failure,Critical,2024-03-31
18150,103,System Downtime,Medium,2024-11-04
18151,101,System Downtime,Critical,2024-12-18
18152,101,Process Failure,Low,2024-03-15
18153,104,Fraud Alert,High,2024-05-09
18154,104,Process Failure,Critical,2024-04-18
18155,102,Process Failure,Low,2024-08-28
18156,101,Process Failure,Medium,2024-04-28
18157,103,System Downtime,High,2024-04-20
18158,103,Compliance Breach,Critical,2024-12-03
18159,102,Process Failure,Critical,2024-01-22
18160,104,Process Failure,Medium,2024-01-18
18161,103,System Downtime,Critical,2024-07-11
18162,104,System Downtime,Critical,2024-05-16
18163,103,Compliance Breach,High,2024-10-03
18164,104,Compliance Breach,Medium,2024-03-02
18165,102,Process Failure,Low,2024-11-03
18166,105,System Downtime,Medium,2024-03-16
18167,101,Compliance Breach,Critical,2024-12-30
18168,104,System Downtime,High,2024-08-14
18169,103,Compliance Breach,High,2024-03-08
18170,103,Compliance Breach,Critical,2024-12-05
18171,105,Compliance Breach,High,2024-11-07
18172,103,Process Failure,Medium,2024-07-15
18173,105,Compliance Breach,Low,2024-04-23
18174,104,System Downtime,Critical,2024-12-13
18175,103,Compliance Breach,Medium,2024-10-03
18176,103,Compliance Breach,High,2024-09-22
18177,105,Fraud Alert,High,2024-12-20
18178,105,System Downtime,Low,2024-02-01
18179,105,Compliance Breach,Critical,2024-06-07
18180,104,Process Failure,High,2024-04-17
18181,102,Fraud Alert,High,2024-04-15
18182,104,System Downtime,High,2024-02-21
18183,101,Fraud Alert,Low,2024-01-12
18184,104,Fraud Alert,Low,2024-04-06
18185,103,Compliance Breach,Critical,2024-05-06
18186,104,System Downtime,Critical,2024-06-21
18187,103,Fraud Alert,Medium,2024-10-22
18188,101,System Downtime,Low,2024-04-15
18189,105,Fraud Alert,High,2024-12-29
18190,104,Compliance Breach,High,2024-02-27
18191,105,System Downtime,Medium,2024-01-01
18192,104,System Downtime,Low,2024-09-06
18193,104,Fraud Alert,Low,2024-06-18
18194,105,System Downtime,Medium,2024-04-13
18195,101,Process Failure,High,2024-05-06
18196,102,Fraud Alert,Medium,2024-11-29
18197,104,System Downtime,High,2024-03-03
18198,104,Process Failure,Medium,2024-06-20
18199,102,Process Failure,High,2024-05-03
18200,102,System Downtime,High,2024-12-22
18201,104,Fraud Alert,High,2024-12-27
18202,104,Compliance Breach,Critical,2024-03-08
18203,104,Process Failure,High,2024-02-20
18204,102,Fraud Alert,High,2024-03-14
18205,102,Fraud Alert,High,2024-01-08
18206,104,System Downtime,Low,2024-06-09
18207,102,Compliance Breach,Medium,2024-08-01
18208,103,Fraud Alert,Low,2024-06-14
18209,102,Compliance Breach,Medium,2024-11-15
18210,103,Compliance Breach,Medium,2024-07-22
18211,101,Compliance Breach,Critical,2024-04-14
18212,102,Fraud Alert,Low,2024-06-14
18213,102,Process Failure,Medium,2024-10-29
18214,101,Process Failure,Critical,2024-10-12
18215,105,Process Failure,Medium,2024-05-19
18216,104,Process Failure,Critical,2024-12-22
18217,101,System Downtime,High,2024-07-15
18218,101,Compliance Breach,Medium,2024-08-26
18219,105,Fraud Alert,Medium,2024-10-12
18220,103,Fraud Alert,High,2024-08-30
18221,105,Fraud Alert,Medium,2024-01-30
18222,104,Process Failure,Medium,2024-09-14
18223,104,Process Failure,High,2024-11-06
18224,103,Process Failure,Low,2024-05-24
18225,104,Process Failure,Low,2024-04-07
18226,103,Fraud Alert,Low,2024-02-12
18227,103,Process Failure,Low,2024-06-17
18228,103,Compliance Breach,High,2024-07-03
18229,102,Fraud Alert,Medium,2024-05-15
18230,102,Fraud Alert,High,2024-12-22
18231,103,Process Failure,Low,2024-09-26
18232,101,Compliance Breach,Medium,2024-03-13
18233,105,Process Failure,Low,2024-03-14
18234,104,Compliance Breach,Medium,2024-01-27
18235,104,Compliance Breach,Medium,2024-03-16
18236,102,Process Failure,Critical,2024-02-07
18237,103,Compliance Breach,High,2024-12-14
18238,105,Process Failure,High,2024-09-12
18239,102,Fraud Alert,Critical,2024-05-25
18240,101,System Downtime,Medium,2024-03-24
18241,102,Fraud Alert,Low,2024-05-10
18242,102,Fraud Alert,Low,2024-10-06
18243,103,Fraud Alert,Low,2024-05-07
18244,102,Fraud Alert,Critical,2024-10-13
18245,103,Compliance Breach,Medium,2024-02-26
18246,104,Process Failure,Low,2024-01-30
18247,103,Compliance Breach,Critical,2024-03-26
18248,102,Process Failure,Medium,2024-07-03
18249,102,System Downtime,Critical,2024-08-04
18250,102,Process Failure,Critical,2024-01-19
18251,102,Process Failure,High,2024-11-02
18252,103,Fraud Alert,Low,2024-06-21
18253,105,System Downtime,Critical,2024-11-22
18254,101,Compliance Breach,Medium,2024-12-26
18255,101,Process Failure,Low,2024-10-07
18256,104,System Downtime,Low,2024-02-20
18257,105,System Downtime,Medium,2024-11-14
18258,103,System Downtime,Low,2024-04-15
18259,101,Compliance Breach,High,2024-08-31
18260,104,System Downtime,Low,2024-10-02
18261,104,System Downtime,High,2024-08-24
18262,104,Fraud Alert,Low,2024-09-20
18263,105,System Downtime,Critical,2024-03-19
18264,102,Process Failure,Low,2024-10-25
18265,101,Compliance Breach,Low,2024-03-15
18266,105,System Downtime,Critical,2024-01-24
18267,101,System Downtime,High,2024-08-27
18268,101,System Downtime,High,2024-05-07
18269,105,Process Failure,Low,2024-07-09
18270,102,Process Failure,Critical,2024-06-24
18271,105,Compliance Breach,Low,2024-07-11
18272,103,System Downtime,Low,2024-10-05
18273,103,System Downtime,Critical,2024-12-27
18274,101,Compliance Breach,Medium,2024-08-17
18275,103,Fraud Alert,Low,2024-03-01
18276,105,Compliance Breach,High,2024-12-02
18277,105,System Downtime,Critical,2024-04-09
18278,105,Compliance Breach,Medium,2024-05-23
