record_id,dept_id,date,transactions,errors,delay_minutes
69078,103,2024-05-13,200,2,33
69079,105,2024-04-10,336,38,32
69080,102,2024-05-01,105,5,14
69081,105,2024-05-04,364,7,40
69082,104,2024-11-16,164,6,50
69083,104,2024-01-01,407,9,30
69084,105,2024-02-13,239,32,47
69085,102,2024-09-27,488,0,7
69086,102,2024-08-06,465,62,12
69087,105,2024-02-12,262,33,15
69088,103,2024-12-08,349,14,7
69089,105,2024-09-24,211,26,39
69090,105,2024-10-03,183,25,55
69091,104,2024-05-03,421,13,20
69092,102,2024-01-26,277,0,48
69093,105,2024-04-20,157,0,15
69094,104,2024-02-03,81,2,26
69095,102,2024-03-28,114,4,42
69096,104,2024-06-26,332,7,18
69097,104,2024-01-11,110,6,52
69098,105,2024-05-14,476,60,60
69099,102,2024-08-27,392,29,18
69100,105,2024-08-06,480,23,3
69101,104,2024-09-09,60,3,8
69102,103,2024-01-15,247,14,8
69103,105,2024-01-11,460,44,55
69104,101,2024-02-08,188,25,44
69105,105,2024-01-21,423,44,22
69106,102,2024-08-30,384,5,52
69107,101,2024-09-26,265,3,17
69108,104,2024-07-25,325,19,36
69109,104,2024-09-19,488,15,30
69110,104,2024-03-30,303,30,49
69111,102,2024-02-09,120,13,44
69112,105,2024-03-24,159,23,31
69113,103,2024-12-03,57,1,22
69114,103,2024-02-13,179,7,30
69115,105,2024-03-04,372,3,33
69116,105,2024-08-29,66,4,9
69117,102,2024-08-09,253,26,51
69118,101,2024-04-17,329,49,60
69119,104,2024-05-14,443,26,49
69120,105,2024-01-09,216,19,29
69121,103,2024-05-09,173,1,31
69122,103,2024-09-02,200,9,21
69123,103,2024-11-12,325,42,27
69124,101,2024-09-16,313,0,40
69125,104,2024-10-14,238,2,53
69126,102,2024-11-24,455,43,49
69127,101,2024-11-05,135,15,48
69128,104,2024-01-25,250,22,29
69129,105,2024-12-22,158,7,5
69130,103,2024-06-05,351,34,43
69131,103,2024-08-09,447,9,32
69132,101,2024-10-08,87,8,9
69133,103,2024-07-13,370,24,4
69134,102,2024-07-30,222,32,53
69135,104,2024-03-12,245,4,55
69136,102,2024-07-01,309,34,56
69137,101,2024-06-01,490,6,21
69138,101,2024-12-28,86,11,27
69139,101,2024-01-05,220,17,3
69140,104,2024-12-30,291,34,26
69141,101,2024-07-23,75,2,44
69142,104,2024-06-22,130,8,6
69143,101,2024-11-06,362,28,3
69144,104,2024-07-15,395,37,21
69145,101,2024-05-27,284,8,58
69146,104,2024-10-15,347,33,11
69147,102,2024-03-11,229,15,43
69148,103,2024-03-24,233,30,11
69149,105,2024-12-18,158,3,12
69150,102,2024-06-20,63,7,13
69151,101,2024-08-02,324,29,58
69152,105,2024-08-19,327,25,54
69153,102,2024-01-29,427,48,4
69154,104,2024-02-03,236,25,22
69155,105,2024-02-23,442,4,50
69156,102,2024-03-15,68,10,0
69157,104,2024-10-07,83,1,28
69158,101,2024-11-25,210,21,9
69159,105,2024-10-10,302,39,38
69160,102,2024-10-12,148,5,15
69161,104,2024-02-17,498,9,47
69162,103,2024-08-02,252,21,49
69163,104,2024-07-03,261,28,59
69164,102,2024-07-14,434,25,40
69165,101,2024-10-29,433,47,12
69166,102,2024-11-14,352,42,57
69167,105,2024-10-30,134,20,5
69168,102,2024-07-30,78,0,18
69169,104,2024-10-09,89,0,33
69170,103,2024-08-04,449,12,0
69171,105,2024-11-24,157,18,50
69172,101,2024-03-23,103,2,22
69173,105,2024-07-29,378,17,12
69174,103,2024-02-27,105,5,55
69175,103,2024-08-18,65,3,6
69176,103,2024-05-09,301,4,51
69177,102,2024-11-05,496,57,6
69178,104,2024-10-25,467,44,3
69179,103,2024-10-21,190,27,5
69180,101,2024-07-07,137,8,41
69181,105,2024-02-24,150,2,29
69182,102,2024-10-02,106,7,10
69183,104,2024-10-05,183,6,16
69184,105,2024-12-07,254,38,8
69185,103,2024-06-28,272,11,30
69186,104,2024-12-12,486,34,21
69187,103,2024-08-22,472,31,26
69188,105,2024-09-10,316,26,47
69189,103,2024-05-31,70,3,19
69190,101,2024-09-04,485,63,55
69191,103,2024-09-30,453,0,40
69192,104,2024-07-02,251,23,41
69193,105,2024-12-08,218,3,36
69194,102,2024-08-13,165,8,51
69195,105,2024-08-29,280,37,20
69196,104,2024-04-03,146,13,36
69197,104,2024-10-09,284,36,17
69198,104,2024-10-04,322,11,40
69199,103,2024-10-11,327,12,7
69200,102,2024-01-14,199,26,17
69201,105,2024-03-07,405,37,52
69202,104,2024-02-29,54,2,42
69203,102,2024-10-28,178,3,22
69204,103,2024-04-10,349,7,47
69205,102,2024-06-27,129,17,43
69206,105,2024-02-22,157,7,16
69207,102,2024-07-29,397,20,11
69208,105,2024-07-22,202,4,60
69209,101,2024-09-26,291,19,21
69210,105,2024-09-27,103,2,39
69211,103,2024-06-14,346,10,18
69212,102,2024-02-02,303,11,7
69213,104,2024-05-04,290,34,30
69214,101,2024-12-19,83,10,20
69215,102,2024-07-07,92,11,29
69216,104,2024-10-19,104,4,7
69217,103,2024-02-21,440,4,15
69218,103,2024-06-23,288,20,50
69219,104,2024-12-12,237,10,19
69220,101,2024-08-17,474,48,27
69221,102,2024-08-02,291,16,28
69222,104,2024-11-17,91,12,19
69223,102,2024-04-02,364,43,56
69224,101,2024-12-12,393,32,49
69225,101,2024-01-09,474,43,9
69226,101,2024-07-26,483,22,5
69227,103,2024-01-03,421,62,15
69228,103,2024-07-11,410,4,12
69229,105,2024-10-23,222,0,25
69230,103,2024-06-08,375,40,16
69231,103,2024-08-05,313,37,25
69232,102,2024-05-13,59,5,35
69233,105,2024-11-05,75,3,8
69234,105,2024-06-02,482,33,31
69235,101,2024-05-28,91,1,44
69236,105,2024-10-22,289,18,24
69237,102,2024-11-20,168,22,60
69238,101,2024-09-06,260,37,12
69239,105,2024-04-29,346,19,33
69240,101,2024-10-08,60,7,2
69241,102,2024-02-24,454,59,55
69242,104,2024-09-12,184,20,6
69243,101,2024-04-29,435,25,57
69244,103,2024-12-14,215,4,54
69245,105,2024-04-10,456,49,51
69246,101,2024-01-14,122,14,44
69247,102,2024-03-22,207,22,8
69248,103,2024-09-14,257,23,3
69249,101,2024-12-30,500,60,7
69250,101,2024-12-12,197,9,56
69251,105,2024-12-21,359,11,40
69252,104,2024-10-06,151,11,37
69253,104,2024-07-04,432,10,58
69254,104,2024-08-16,498,58,46
69255,104,2024-05-05,456,5,38
69256,105,2024-05-14,413,37,1
69257,101,2024-04-12,184,15,27
69258,103,2024-09-29,285,42,41
69259,101,2024-08-05,193,2,18
69260,105,2024-06-09,206,18,1
69261,104,2024-04-17,187,28,28
69262,105,2024-08-15,140,3,6
69263,101,2024-02-04,108,16,44
69264,102,2024-12-05,194,29,41
69265,101,2024-07-16,423,53,25
69266,103,2024-11-27,357,43,42
69267,103,2024-10-10,491,12,43
69268,103,2024-04-02,442,51,48
69269,104,2024-06-03,155,4,59
69270,103,2024-10-21,284,8,56
69271,103,2024-09-19,281,30,28
69272,104,2024-11-26,470,40,53
69273,105,2024-07-20,415,12,51
69274,105,2024-06-16,110,1,30
69275,105,2024-10-10,350,18,33
69276,105,2024-04-20,476,41,52
69277,105,2024-12-26,94,1,5
69278,104,2024-09-19,91,4,37
69279,103,2024-03-22,131,14,28
69280,105,2024-07-15,482,66,28
69281,101,2024-06-14,264,34,22
69282,102,2024-09-08,374,46,54
69283,102,2024-06-09,355,38,46
69284,105,2024-03-18,390,25,23
69285,102,2024-02-06,234,34,4
69286,102,2024-05-28,461,26,58
69287,104,2024-03-14,281,32,55
69288,102,2024-07-26,310,2,20
69289,101,2024-03-29,316,0,57
69290,103,2024-12-20,344,40,2
69291,104,2024-06-05,303,15,5
69292,105,2024-12-03,466,15,48
69293,104,2024-08-28,97,12,10
69294,105,2024-06-20,169,12,40
69295,104,2024-09-10,141,20,26
69296,102,2024-01-29,409,34,53
69297,103,2024-10-31,349,16,19
69298,104,2024-04-27,68,2,26
69299,102,2024-12-08,84,3,32
69300,102,2024-03-05,436,54,57
69301,102,2024-02-24,53,7,15
69302,101,2024-09-07,265,6,55
69303,105,2024-10-27,343,21,21
69304,105,2024-12-10,370,5,8
69305,104,2024-09-17,281,12,51
69306,103,2024-12-18,198,29,28
69307,103,2024-06-23,254,29,48
69308,103,2024-06-25,337,4,6
69309,101,2024-04-25,276,38,0
69310,105,2024-12-27,316,25,40
69311,101,2024-01-07,425,58,4
69312,103,2024-08-28,69,4,12
69313,102,2024-04-22,196,8,5
69314,102,2024-01-21,332,4,59
69315,105,2024-05-05,227,28,35
69316,103,2024-02-24,379,45,48
69317,104,2024-01-15,448,35,24
69318,105,2024-10-04,136,9,58
69319,101,2024-02-14,266,38,36
69320,103,2024-10-06,368,28,42
69321,105,2024-06-21,316,0,20
69322,101,2024-06-19,203,21,11
69323,105,2024-02-11,103,14,22
69324,104,2024-05-14,136,16,10
69325,104,2024-04-09,320,33,56
69326,102,2024-01-19,463,16,52
69327,103,2024-02-04,243,11,37
69328,104,2024-04-22,58,4,23
69329,101,2024-03-22,242,19,28
69330,104,2024-12-02,319,17,11
69331,104,2024-07-30,407,5,37
69332,103,2024-01-16,211,11,4
69333,101,2024-01-10,142,16,1
69334,102,2024-05-25,131,18,9
69335,103,2024-05-22,97,14,39
69336,104,2024-06-24,486,45,52
69337,105,2024-01-20,322,8,26
69338,104,2024-06-26,279,26,51
69339,105,2024-11-01,75,9,8
69340,103,2024-07-21,397,32,0
69341,103,2024-10-08,63,0,35
69342,101,2024-08-18,275,25,46
69343,103,2024-06-01,475,1,4
69344,104,2024-10-18,244,18,49
69345,104,2024-01-06,264,3,29
69346,104,2024-11-24,274,35,38
69347,103,2024-06-26,434,28,35
69348,102,2024-02-24,416,53,20
69349,102,2024-01-03,264,37,40
69350,105,2024-06-09,300,11,53
69351,102,2024-03-08,163,24,35
69352,101,2024-06-15,100,6,49
69353,104,2024-10-22,418,48,4
69354,102,2024-02-26,65,0,1
69355,103,2024-06-14,301,41,7
69356,101,2024-07-16,66,6,23
69357,102,2024-01-06,432,7,46
69358,102,2024-05-24,199,7,23
69359,104,2024-01-09,262,36,7
69360,101,2024-11-12,306,35,45
69361,102,2024-06-04,362,42,51
69362,105,2024-04-22,488,44,4
69363,104,2024-08-12,217,14,37
69364,101,2024-12-11,215,14,46
69365,103,2024-11-28,207,0,23
69366,103,2024-10-30,156,16,10
69367,104,2024-06-25,126,17,20
69368,104,2024-03-05,258,23,44
69369,105,2024-09-06,245,25,11
69370,103,2024-01-07,308,15,30
69371,104,2024-10-24,93,4,19
69372,105,2024-03-11,290,10,3
69373,101,2024-11-21,330,20,25
69374,105,2024-10-24,112,0,34
69375,103,2024-01-02,84,1,44
69376,101,2024-07-09,323,9,13
69377,102,2024-08-10,169,21,6
69378,102,2024-06-24,436,53,19
69379,104,2024-02-10,53,3,49
69380,101,2024-04-24,58,0,41
69381,102,2024-10-09,60,8,36
69382,102,2024-08-07,95,5,31
69383,102,2024-11-25,270,30,38
69384,103,2024-12-06,354,50,15
69385,102,2024-02-10,308,41,44
69386,102,2024-08-11,388,44,48
69387,102,2024-12-23,208,6,25
69388,101,2024-05-30,324,3,29
69389,101,2024-10-23,486,3,11
69390,105,2024-11-02,344,9,8
69391,104,2024-11-09,494,18,55
69392,105,2024-12-13,365,31,43
69393,101,2024-08-04,495,41,6
69394,104,2024-01-02,114,1,19
69395,104,2024-09-13,357,53,12
69396,102,2024-07-12,297,3,37
69397,101,2024-05-17,449,64,38
69398,101,2024-01-16,328,30,27
69399,102,2024-01-14,191,18,60
69400,105,2024-12-20,286,40,31
69401,104,2024-09-15,72,10,50
69402,104,2024-02-20,337,24,24
69403,105,2024-08-28,253,22,4
69404,102,2024-09-27,149,13,21
69405,105,2024-10-12,343,4,30
69406,103,2024-10-28,119,5,9
69407,104,2024-12-30,169,13,55
69408,102,2024-09-16,345,12,17
69409,103,2024-07-23,455,53,8
69410,103,2024-12-31,294,19,60
69411,103,2024-10-15,323,18,7
69412,104,2024-06-02,120,1,41
69413,101,2024-08-11,104,4,60
69414,102,2024-10-19,151,1,43
69415,103,2024-09-03,224,17,15
69416,103,2024-07-08,341,44,7
69417,102,2024-04-26,55,2,19
69418,101,2024-03-13,186,3,7
69419,103,2024-03-24,479,19,42
69420,101,2024-12-23,280,38,27
69421,103,2024-08-29,328,43,45
69422,102,2024-09-02,64,2,30
69423,105,2024-01-31,88,1,57
69424,104,2024-07-17,114,7,22
69425,102,2024-08-17,260,8,6
69426,105,2024-11-02,474,34,60
69427,104,2024-05-18,203,10,24
69428,105,2024-09-11,209,27,47
69429,101,2024-02-12,345,12,27
69430,101,2024-10-21,250,7,22
69431,103,2024-04-25,368,16,3
69432,102,2024-01-30,262,1,54
69433,105,2024-02-15,228,31,6
69434,101,2024-11-25,59,4,51
69435,105,2024-06-18,494,73,39
69436,103,2024-10-03,143,3,12
69437,103,2024-03-24,144,21,10
69438,103,2024-08-11,438,8,20
69439,103,2024-01-19,478,55,27
69440,104,2024-07-08,401,10,3
69441,102,2024-10-23,444,15,14
69442,102,2024-07-16,369,20,2
69443,104,2024-07-11,173,2,45
69444,102,2024-11-14,368,54,25
69445,101,2024-11-09,305,35,31
69446,101,2024-07-01,228,26,37
69447,105,2024-02-08,92,6,10
69448,103,2024-05-21,262,36,29
69449,101,2024-08-22,473,66,37
69450,104,2024-11-20,292,28,29
69451,102,2024-05-04,228,10,51
69452,103,2024-05-17,479,36,23
69453,104,2024-10-29,87,1,14
69454,101,2024-07-19,479,16,27
69455,104,2024-03-15,409,40,35
69456,102,2024-04-11,373,15,23
69457,104,2024-12-11,379,44,2
69458,101,2024-05-01,396,19,26
69459,105,2024-03-23,428,3,58
69460,104,2024-02-18,236,14,3
69461,103,2024-11-05,347,50,53
69462,103,2024-01-06,301,11,35
69463,102,2024-08-11,376,29,9
69464,103,2024-07-11,87,2,59
69465,104,2024-10-08,97,5,27
69466,101,2024-02-08,83,5,7
69467,104,2024-09-27,181,8,48
69468,102,2024-05-17,133,12,12
69469,103,2024-06-13,444,21,16
69470,101,2024-12-08,149,6,50
69471,103,2024-07-04,186,5,41
69472,101,2024-03-07,171,9,9
69473,102,2024-12-08,474,35,11
69474,105,2024-03-29,287,1,55
69475,105,2024-07-10,366,11,37
69476,101,2024-02-08,56,6,43
69477,105,2024-02-02,130,11,14
69478,104,2024-06-24,325,30,6
69479,102,2024-04-02,321,43,25
69480,101,2024-03-26,185,5,16
69481,105,2024-07-01,136,7,6
69482,102,2024-12-31,125,15,16
69483,103,2024-08-14,152,19,60
69484,103,2024-09-28,460,4,28
69485,103,2024-05-21,318,16,12
69486,105,2024-06-02,243,26,42
69487,103,2024-08-18,134,6,43
69488,105,2024-02-10,90,13,20
69489,104,2024-03-24,359,27,23
69490,102,2024-04-22,348,30,5
69491,103,2024-09-20,134,20,9
69492,104,2024-06-15,171,18,22
69493,102,2024-02-28,188,3,25
69494,104,2024-08-23,94,14,33
69495,105,2024-06-12,229,27,1
69496,103,2024-10-17,349,5,59
69497,101,2024-12-12,131,8,9
69498,105,2024-01-15,448,1,58
69499,102,2024-12-15,175,5,8
69500,103,2024-01-18,193,17,15
69501,101,2024-06-08,151,3,16
69502,101,2024-10-30,281,27,33
69503,103,2024-05-16,275,40,18
69504,103,2024-03-06,484,46,59
69505,105,2024-07-05,326,30,53
69506,102,2024-11-16,195,18,60
69507,102,2024-10-12,448,17,3
69508,101,2024-05-18,489,38,43
69509,102,2024-12-07,429,38,22
69510,104,2024-09-15,453,33,24
69511,102,2024-11-16,290,43,28
69512,102,2024-10-29,169,1,29
69513,105,2024-04-29,400,25,17
69514,105,2024-02-21,389,52,30
69515,103,2024-04-25,107,9,2
69516,105,2024-05-10,371,24,21
69517,103,2024-05-21,369,34,31
69518,105,2024-05-02,247,17,8
69519,103,2024-10-24,73,9,46
69520,101,2024-10-26,254,2,9
69521,105,2024-12-16,281,10,34
69522,102,2024-03-06,484,56,10
69523,104,2024-02-24,231,31,35
69524,101,2024-03-17,112,0,24
69525,104,2024-09-04,437,53,51
69526,103,2024-01-22,322,46,34
69527,102,2024-08-17,71,5,43
69528,101,2024-04-02,280,39,50
69529,103,2024-05-12,236,9,6
69530,104,2024-01-17,263,4,37
69531,102,2024-05-13,319,41,47
69532,102,2024-02-26,419,36,35
69533,105,2024-03-09,461,61,35
69534,101,2024-09-23,205,21,33
69535,102,2024-02-01,308,40,44
69536,104,2024-11-24,193,25,30
69537,105,2024-10-15,265,38,19
69538,102,2024-12-08,321,24,59
69539,101,2024-07-28,500,1,26
69540,102,2024-07-01,334,0,8
69541,105,2024-10-09,383,54,28
69542,103,2024-07-05,79,9,10
69543,101,2024-08-17,359,7,13
69544,105,2024-10-05,461,17,23
69545,101,2024-08-02,172,10,53
69546,103,2024-09-05,300,11,14
69547,103,2024-02-06,208,18,29
69548,103,2024-10-07,133,10,3
69549,104,2024-12-09,212,28,47
69550,103,2024-03-05,57,0,2
69551,103,2024-11-21,352,46,41
69552,102,2024-08-30,380,43,3
69553,105,2024-06-10,120,5,48
69554,102,2024-04-28,371,35,20
69555,101,2024-02-14,243,21,16
69556,104,2024-05-06,241,20,41
69557,103,2024-12-23,121,10,59
69558,101,2024-07-19,100,10,45
69559,103,2024-06-07,424,44,7
69560,102,2024-07-21,169,10,17
69561,101,2024-07-12,250,18,34
69562,101,2024-11-30,461,10,48
69563,105,2024-09-05,87,12,60
69564,101,2024-06-06,479,17,24
69565,102,2024-02-28,427,23,56
69566,103,2024-10-06,247,8,31
69567,102,2024-10-04,123,0,42
69568,102,2024-12-27,488,38,0
69569,101,2024-08-07,226,21,43
69570,103,2024-10-26,178,6,59
69571,104,2024-10-21,199,27,5
69572,105,2024-08-06,493,4,45
69573,101,2024-04-24,54,5,7
69574,103,2024-04-16,275,21,25
69575,104,2024-06-08,52,2,46
69576,101,2024-08-12,53,7,45
69577,105,2024-02-13,208,25,12
69578,101,2024-12-18,199,15,32
69579,101,2024-07-22,71,0,7
69580,104,2024-04-06,291,28,44
69581,104,2024-09-20,223,28,28
69582,102,2024-10-29,408,30,44
69583,105,2024-06-18,441,10,37
69584,102,2024-04-06,391,23,60
69585,105,2024-03-16,320,1,41
69586,101,2024-06-23,471,39,20
69587,102,2024-08-26,250,25,41
69588,101,2024-12-20,273,13,2
69589,101,2024-03-15,451,67,40
69590,105,2024-09-22,66,4,28
69591,105,2024-12-18,118,4,35
69592,105,2024-03-13,178,3,14
69593,102,2024-01-14,122,0,55
69594,105,2024-10-25,111,13,12
69595,102,2024-12-28,71,0,34
69596,104,2024-12-21,303,20,24
69597,103,2024-07-14,486,45,18
69598,105,2024-07-22,140,12,54
69599,103,2024-02-23,333,26,15
69600,103,2024-12-22,348,34,7
69601,105,2024-10-30,149,15,57
69602,101,2024-08-18,227,8,56
69603,104,2024-07-20,86,6,27
69604,101,2024-12-01,459,26,56
69605,105,2024-05-25,500,3,41
69606,103,2024-08-31,245,32,37
69607,103,2024-01-23,410,55,22
69608,105,2024-07-12,345,14,19
69609,101,2024-07-29,240,9,14
69610,101,2024-03-11,423,34,40
69611,102,2024-01-02,205,7,58
69612,101,2024-12-08,143,2,47
69613,103,2024-10-15,149,3,0
69614,103,2024-04-07,57,3,51
69615,103,2024-01-20,289,38,37
69616,105,2024-02-07,250,25,6
69617,103,2024-09-15,50,2,22
69618,102,2024-08-25,378,26,27
69619,101,2024-11-06,399,35,54
69620,102,2024-11-18,75,4,1
69621,103,2024-05-16,124,18,13
69622,103,2024-07-05,414,31,36
69623,102,2024-06-29,150,22,30
69624,101,2024-11-19,451,56,19
69625,103,2024-11-03,107,16,33
69626,105,2024-10-30,161,9,33
69627,105,2024-09-12,429,8,34
69628,103,2024-01-11,445,50,44
69629,103,2024-11-22,270,33,56
69630,101,2024-05-09,110,9,11
69631,103,2024-07-04,496,53,30
69632,101,2024-04-13,257,1,33
69633,105,2024-08-05,270,20,45
69634,102,2024-07-09,447,1,54
69635,101,2024-11-13,234,12,9
69636,101,2024-02-01,225,4,16
69637,104,2024-01-04,174,13,48
69638,104,2024-07-30,149,0,51
69639,102,2024-08-11,205,4,22
69640,101,2024-05-25,115,8,27
69641,104,2024-10-28,463,43,5
69642,105,2024-10-05,168,16,47
69643,103,2024-08-05,245,19,15
69644,101,2024-05-23,139,15,40
69645,105,2024-01-26,473,49,34
69646,105,2024-08-12,261,8,55
69647,104,2024-05-04,161,21,21
69648,101,2024-11-28,265,10,6
69649,102,2024-03-07,343,17,33
69650,104,2024-01-16,225,28,34
69651,105,2024-05-28,337,0,24
69652,102,2024-11-28,393,23,23
69653,101,2024-01-21,309,44,47
69654,105,2024-11-24,349,19,39
69655,103,2024-02-27,208,5,49
69656,105,2024-06-04,282,36,9
69657,103,2024-08-28,386,23,6
69658,104,2024-10-29,76,11,59
69659,102,2024-09-15,475,0,33
69660,103,2024-12-28,54,7,20
69661,102,2024-06-13,472,29,55
69662,102,2024-08-05,302,8,36
69663,103,2024-11-01,460,61,1
69664,101,2024-12-25,73,10,19
69665,103,2024-05-06,306,32,26
69666,103,2024-03-31,398,3,33
69667,101,2024-08-28,247,28,32
69668,101,2024-01-31,240,0,32
69669,101,2024-08-24,179,18,35
69670,104,2024-10-05,188,7,20
69671,102,2024-11-13,219,17,40
69672,102,2024-06-07,186,12,5
69673,103,2024-05-06,177,2,35
69674,104,2024-04-07,268,9,0
69675,105,2024-02-02,330,8,12
69676,103,2024-07-23,239,35,15
69677,101,2024-03-15,435,50,26
69678,104,2024-03-06,416,51,29
69679,105,2024-10-10,318,20,28
69680,104,2024-03-24,479,57,28
69681,103,2024-10-08,111,6,36
69682,101,2024-07-03,108,7,10
69683,101,2024-06-28,107,13,41
69684,102,2024-01-31,52,1,40
69685,102,2024-02-29,410,50,44
69686,102,2024-12-12,247,1,31
69687,103,2024-11-07,163,18,24
69688,102,2024-07-16,319,32,8
69689,103,2024-09-21,175,14,0
69690,102,2024-03-01,366,19,41
69691,102,2024-03-31,353,50,44
69692,101,2024-01-08,225,17,31
69693,102,2024-09-05,181,2,8
69694,105,2024-09-24,313,17,46
69695,102,2024-09-09,82,11,53
69696,101,2024-11-01,445,11,48
69697,105,2024-06-08,255,13,20
69698,104,2024-05-02,203,10,52
69699,103,2024-09-16,378,35,4
69700,101,2024-07-13,105,7,47
69701,101,2024-03-10,497,46,38
69702,104,2024-11-25,204,24,16
69703,101,2024-02-21,141,9,15
69704,103,2024-07-06,281,13,53
69705,103,2024-05-18,210,20,56
69706,101,2024-11-20,86,5,25
69707,102,2024-05-16,398,51,0
69708,105,2024-10-19,227,2,1
69709,103,2024-06-05,236,10,54
69710,102,2024-09-02,169,6,12
69711,103,2024-08-24,497,10,22
69712,102,2024-05-15,63,1,47
69713,104,2024-07-26,249,36,15
69714,102,2024-07-17,447,36,2
69715,102,2024-11-25,222,24,32
69716,101,2024-07-31,255,34,38
69717,105,2024-09-10,329,11,24
69718,103,2024-01-08,101,4,46
69719,105,2024-11-30,408,35,0
69720,102,2024-08-10,180,9,5
69721,104,2024-05-13,463,57,12
69722,103,2024-02-01,451,27,42
69723,105,2024-01-30,418,14,6
69724,101,2024-07-14,200,25,42
69725,105,2024-06-29,127,0,60
69726,102,2024-12-16,348,10,14
69727,102,2024-06-27,471,18,5
69728,105,2024-08-28,257,0,43
69729,104,2024-01-04,304,1,38
69730,101,2024-10-30,283,30,57
69731,104,2024-11-22,136,8,3
69732,104,2024-10-08,360,18,17
69733,101,2024-08-19,102,14,26
69734,103,2024-08-24,442,29,46
69735,102,2024-12-02,96,11,36
69736,101,2024-09-27,470,19,4
69737,102,2024-01-23,189,3,18
69738,104,2024-02-02,222,9,34
69739,105,2024-03-29,203,17,40
69740,103,2024-07-24,144,0,13
69741,104,2024-11-17,457,61,9
69742,105,2024-10-11,118,10,17
69743,101,2024-03-12,135,7,12
69744,101,2024-01-12,71,4,39
69745,101,2024-01-09,222,5,60
69746,104,2024-05-21,123,18,1
69747,105,2024-04-16,113,11,57
69748,102,2024-07-05,421,31,0
69749,105,2024-05-15,334,27,44
69750,101,2024-11-03,194,3,2
69751,105,2024-07-13,234,3,50
69752,104,2024-09-09,217,24,49
69753,103,2024-06-19,344,18,39
69754,102,2024-07-19,417,58,24
69755,104,2024-02-13,450,42,55
69756,105,2024-05-12,495,70,49
69757,105,2024-11-27,80,9,29
69758,104,2024-05-03,142,16,40
69759,105,2024-12-11,168,24,57
69760,101,2024-04-19,314,47,33
69761,104,2024-06-30,491,1,8
69762,105,2024-04-06,371,21,52
69763,105,2024-04-25,109,1,48
69764,104,2024-12-18,163,21,1
69765,105,2024-12-12,71,10,26
69766,103,2024-02-04,86,8,22
69767,101,2024-09-02,103,9,2
69768,104,2024-10-16,161,22,43
69769,104,2024-07-12,376,9,7
69770,101,2024-06-20,354,3,1
69771,104,2024-11-18,74,5,12
69772,101,2024-09-03,266,34,26
69773,104,2024-08-22,236,16,39
69774,104,2024-10-21,361,18,27
69775,103,2024-07-01,476,25,3
69776,103,2024-04-04,94,4,51
69777,105,2024-02-24,63,1,13
69778,102,2024-10-16,476,38,53
69779,102,2024-12-01,239,0,41
69780,102,2024-04-06,145,11,24
69781,105,2024-03-02,497,31,59
69782,104,2024-09-11,262,12,28
69783,104,2024-10-16,372,3,48
